model_key,mileage,engine_power,fuel,paint_color,car_type,private_parking_available,has_gps,has_air_conditioning,automatic_car,has_getaround_connect,has_speed_regulator,winter_tires
Peugeot,134437,105,diesel,white,estate,False,True,False,False,True,False,True
Peugeot,82439,105,diesel,black,estate,False,True,False,False,True,True,True
Mercedes,178834,100,diesel,grey,hatchback,True,True,False,False,True,False,True
Nissan,141120,105,diesel,grey,suv,True,True,False,True,False,False,True
Citroën,158402,135,diesel,grey,estate,False,True,False,False,True,True,True
Citroën,47748,105,diesel,white,hatchback,False,True,True,False,False,False,False
Peugeot,158805,130,diesel,black,convertible,True,False,False,False,True,True,True
KIA Motors,50609,190,diesel,beige,hatchback,True,True,False,False,False,False,True
Renault,146562,135,diesel,black,sedan,True,True,False,False,True,True,True
Mitsubishi,123610,210,diesel,black,suv,True,True,True,True,True,False,True
Audi,160830,190,diesel,black,sedan,True,True,False,False,False,True,True
Audi,189348,230,diesel,white,estate,True,True,True,True,False,True,True
Nissan,104124,105,diesel,black,suv,False,False,False,False,False,False,False
Mitsubishi,100207,190,diesel,white,suv,True,True,True,True,True,False,True
Audi,197565,120,diesel,blue,estate,True,False,False,False,False,False,True
Citroën,122263,122,diesel,black,estate,True,True,False,False,True,False,True
Mercedes,193314,100,diesel,brown,hatchback,False,True,False,False,False,False,True
BMW,150130,85,diesel,blue,hatchback,True,True,False,False,True,False,True
Suzuki,53221,180,diesel,white,suv,True,True,True,True,False,True,True
Renault,146402,137,diesel,grey,hatchback,True,True,False,False,False,False,True
Renault,201102,85,diesel,black,estate,True,False,False,False,False,False,True
Renault,156165,120,diesel,black,estate,True,True,True,False,False,False,True
BMW,168132,120,diesel,grey,suv,True,True,False,True,False,True,True
Audi,99296,100,diesel,black,estate,False,True,False,False,True,False,True
Renault,80041,120,diesel,blue,sedan,True,True,False,False,True,False,True
Audi,177041,160,diesel,black,estate,True,True,True,False,False,False,True
Ferrari,102531,190,diesel,black,sedan,True,True,True,True,True,True,True
Citroën,41611,135,diesel,blue,sedan,False,True,False,False,False,False,True
Volkswagen,105663,105,diesel,black,hatchback,True,True,False,False,True,False,True
Renault,129622,85,diesel,grey,sedan,True,True,False,False,False,True,True
Renault,160403,135,diesel,grey,estate,False,True,False,False,True,False,True
Renault,195783,120,diesel,brown,sedan,True,True,False,False,False,False,True
Citroën,149826,120,diesel,white,hatchback,True,True,False,False,True,False,True
BMW,146109,120,diesel,grey,suv,True,True,False,True,True,True,True
Audi,150711,135,diesel,grey,hatchback,False,False,True,True,True,True,True
Renault,157002,230,diesel,black,sedan,True,True,True,False,True,False,True
Renault,126685,230,diesel,black,coupe,True,True,True,True,True,True,True
BMW,184534,85,diesel,grey,subcompact,False,False,False,False,False,False,True
Citroën,103683,120,diesel,black,estate,True,True,True,False,False,False,True
Citroën,120833,120,diesel,black,estate,False,True,False,True,True,True,True
Mitsubishi,188067,230,diesel,grey,suv,True,True,True,True,True,True,True
Citroën,167102,120,diesel,black,estate,True,True,False,False,False,False,True
Peugeot,188659,105,diesel,grey,sedan,False,False,False,True,False,False,True
Citroën,329173,110,diesel,silver,coupe,True,False,False,False,False,False,True
Citroën,189441,120,diesel,silver,estate,True,True,False,False,True,True,True
Citroën,178944,122,diesel,blue,estate,True,True,False,False,True,False,True
Citroën,207355,125,petrol,black,sedan,False,False,False,False,False,False,True
Peugeot,191804,100,diesel,grey,estate,False,True,False,False,True,True,True
BMW,85657,135,diesel,black,suv,True,False,False,True,True,True,True
Renault,216183,85,diesel,black,estate,True,False,False,False,False,False,True
BMW,156386,85,diesel,black,hatchback,False,True,False,False,False,False,True
Audi,211329,120,diesel,white,hatchback,True,True,False,False,False,False,True
Peugeot,175042,105,diesel,blue,estate,False,True,False,False,True,False,True
BMW,156974,85,diesel,black,subcompact,False,False,False,False,False,False,True
BMW,146517,120,diesel,grey,suv,True,True,False,True,True,True,True
Renault,133426,120,diesel,grey,sedan,True,True,False,False,False,False,True
Renault,180297,120,diesel,silver,sedan,True,True,False,False,True,False,True
Peugeot,232154,100,diesel,black,sedan,False,True,False,False,False,False,True
Citroën,173160,122,diesel,grey,estate,True,True,False,False,True,False,True
Renault,180010,142,diesel,black,hatchback,True,True,False,False,True,True,True
Volkswagen,197578,120,diesel,black,hatchback,True,True,False,False,False,False,True
BMW,117393,190,diesel,black,suv,True,True,False,False,False,False,True
Citroën,110198,120,diesel,brown,sedan,True,True,True,False,False,False,True
BMW,132245,100,diesel,blue,suv,True,True,False,False,False,True,True
Mitsubishi,29045,230,diesel,silver,suv,False,False,False,False,False,False,False
Volkswagen,148740,120,diesel,black,hatchback,True,True,True,False,True,False,True
Renault,77008,85,diesel,brown,estate,True,True,False,False,True,False,True
Audi,77628,105,diesel,black,sedan,True,True,True,False,True,False,True
Audi,121436,230,diesel,black,estate,False,True,True,True,True,True,True
Peugeot,98722,100,diesel,black,sedan,True,True,False,False,False,False,True
Renault,138897,135,diesel,white,sedan,False,True,False,False,True,False,True
Renault,53450,85,diesel,grey,sedan,False,True,False,False,False,False,False
BMW,56199,105,diesel,white,suv,False,False,False,False,False,False,False
Peugeot,189921,100,diesel,brown,estate,True,True,False,False,False,False,True
Citroën,138226,90,diesel,black,hatchback,False,False,True,False,False,True,True
Renault,131343,120,diesel,grey,sedan,True,True,False,False,True,False,True
BMW,121130,85,diesel,blue,subcompact,False,False,False,False,False,True,True
BMW,145559,85,diesel,black,subcompact,False,False,False,False,False,False,True
Mitsubishi,151757,230,diesel,black,suv,True,True,True,True,True,False,True
BMW,141768,135,diesel,white,suv,False,False,False,False,False,False,False
Citroën,270291,90,diesel,grey,subcompact,False,False,False,False,False,False,True
Renault,161316,135,diesel,white,estate,False,True,False,False,True,False,True
BMW,111368,120,diesel,black,suv,True,False,False,True,True,False,False
Peugeot,194998,100,diesel,blue,estate,False,True,False,False,False,False,True
Nissan,188793,120,diesel,black,suv,True,True,True,False,False,False,True
Audi,93670,135,diesel,black,hatchback,True,True,False,False,False,True,True
Citroën,44586,105,diesel,blue,subcompact,False,False,False,False,True,False,True
Mitsubishi,161200,190,diesel,blue,suv,True,True,False,True,True,True,True
Mercedes,140245,105,diesel,white,hatchback,False,True,False,False,True,True,True
Toyota,91512,100,petrol,white,van,False,True,True,False,False,False,True
Peugeot,113744,100,diesel,grey,sedan,True,True,False,False,False,False,True
Audi,195063,135,diesel,black,hatchback,False,True,True,False,True,False,True
Audi,148943,100,diesel,brown,estate,True,True,True,False,True,False,True
Renault,150439,120,diesel,grey,sedan,False,True,False,False,False,False,True
Mitsubishi,96715,160,diesel,brown,suv,True,True,False,True,True,False,True
BMW,137660,85,diesel,blue,hatchback,True,True,False,False,False,True,True
Audi,160072,190,diesel,black,sedan,False,True,True,False,True,True,True
Mercedes,43032,100,diesel,white,hatchback,True,True,False,False,True,False,True
Citroën,25974,120,diesel,black,estate,False,True,False,False,False,False,True
Citroën,54093,110,diesel,black,subcompact,False,True,False,False,False,True,True
Subaru,128629,225,diesel,white,suv,True,True,True,True,False,True,True
Renault,149502,120,diesel,black,estate,True,True,False,False,False,False,True
BMW,193693,100,diesel,black,suv,False,True,False,False,False,False,True
Citroën,1000376,90,diesel,black,subcompact,True,False,False,False,False,False,True
Citroën,195889,120,diesel,black,estate,True,True,False,False,False,False,True
Opel,104133,140,diesel,white,hatchback,True,False,True,False,True,False,True
Audi,191795,135,petrol,grey,hatchback,True,True,False,False,False,False,True
Mercedes,115854,105,diesel,white,hatchback,False,False,False,False,True,False,True
Citroën,150969,135,diesel,blue,estate,False,False,False,False,False,False,True
Renault,120756,135,petrol,grey,estate,False,True,False,False,True,False,True
Citroën,127017,120,diesel,grey,estate,False,True,False,False,False,False,True
BMW,122426,85,diesel,black,subcompact,False,True,False,False,False,False,True
Citroën,155283,135,diesel,grey,estate,True,True,False,False,True,False,True
Renault,69695,230,diesel,blue,coupe,True,True,False,False,True,True,True
Citroën,105069,135,diesel,blue,sedan,True,True,True,False,False,False,True
Mitsubishi,203537,190,diesel,black,suv,True,True,True,True,True,False,True
Audi,181271,112,diesel,white,sedan,True,True,True,False,True,False,True
Audi,5117,160,diesel,blue,sedan,True,True,True,False,True,True,True
Citroën,67526,120,diesel,black,sedan,True,True,False,False,False,False,True
Nissan,55920,105,diesel,brown,suv,True,True,True,False,True,False,True
Peugeot,122823,105,diesel,white,sedan,False,True,False,False,True,False,True
Opel,64380,140,diesel,silver,hatchback,True,True,False,True,False,True,True
Renault,166451,120,diesel,brown,sedan,True,True,False,False,False,False,True
BMW,145188,190,diesel,blue,suv,True,True,True,True,True,True,True
Citroën,131121,135,diesel,black,estate,False,True,False,False,True,False,True
Citroën,107375,135,diesel,white,coupe,True,True,False,False,True,True,True
BMW,182828,120,diesel,grey,suv,True,True,False,True,True,False,True
Renault,51807,85,diesel,blue,sedan,False,True,False,False,False,True,True
Peugeot,52923,105,diesel,grey,estate,False,True,False,True,False,False,True
Citroën,184180,120,diesel,brown,hatchback,False,True,False,False,False,False,True
Nissan,140161,105,diesel,black,suv,False,False,False,False,False,False,False
Citroën,108330,120,diesel,black,estate,True,True,False,False,True,True,True
Renault,127445,85,diesel,grey,estate,True,True,False,False,True,True,True
Citroën,105809,100,diesel,white,hatchback,False,False,False,False,True,True,True
Renault,194522,120,diesel,grey,estate,True,True,False,False,False,False,True
Audi,56938,120,diesel,red,hatchback,False,True,False,False,False,False,True
BMW,79900,85,diesel,blue,subcompact,True,True,False,False,False,False,True
Ferrari,185543,155,diesel,black,sedan,True,True,True,False,True,False,True
Citroën,174604,122,diesel,black,estate,False,True,False,False,False,False,True
Renault,147891,135,diesel,black,estate,False,True,False,True,True,False,True
Renault,136545,230,diesel,black,coupe,True,True,True,False,True,True,True
Renault,194410,85,diesel,black,estate,False,True,False,False,True,False,True
Audi,398043,130,diesel,grey,estate,False,False,False,False,False,False,True
Peugeot,144913,105,diesel,blue,estate,True,True,False,False,False,False,True
Peugeot,125677,100,diesel,blue,estate,True,True,False,False,False,False,True
BMW,123526,85,diesel,blue,hatchback,False,False,False,False,False,False,True
Renault,185387,120,diesel,brown,estate,True,True,False,False,False,False,True
BMW,120459,135,diesel,grey,suv,False,True,False,True,True,False,True
Renault,106364,85,diesel,black,sedan,False,True,False,False,False,False,True
Mitsubishi,96539,160,diesel,brown,suv,True,True,False,True,True,False,True
Mercedes,123574,105,diesel,black,hatchback,False,True,False,False,False,False,True
Citroën,199727,105,diesel,white,hatchback,False,True,False,False,True,True,True
Volkswagen,370256,135,diesel,black,hatchback,True,True,True,False,True,False,True
Audi,223995,155,diesel,black,estate,True,True,False,True,True,False,True
Citroën,50972,110,diesel,blue,hatchback,False,True,False,False,False,False,True
Renault,167509,135,diesel,blue,sedan,True,True,False,False,True,True,True
SEAT,27264,140,diesel,white,suv,False,True,False,False,False,False,True
Nissan,145744,85,diesel,white,suv,False,True,False,False,False,False,True
Audi,272389,230,diesel,black,estate,True,True,True,True,True,False,True
Peugeot,65462,105,diesel,black,estate,True,True,False,False,False,False,True
SEAT,53113,120,diesel,black,suv,True,True,False,True,True,False,True
BMW,108628,140,diesel,black,suv,True,True,False,True,True,True,True
BMW,155338,85,diesel,black,subcompact,False,False,False,False,False,False,True
Renault,145325,87,diesel,red,sedan,True,False,False,False,True,False,True
Renault,36139,230,diesel,beige,coupe,True,True,False,False,True,False,True
Renault,189039,135,diesel,blue,sedan,True,True,True,False,True,True,True
Mitsubishi,33639,180,hybrid_petrol,grey,suv,True,True,False,True,True,False,True
Peugeot,175400,100,diesel,black,sedan,False,True,False,False,False,True,True
Renault,265751,85,petrol,silver,coupe,False,False,False,False,False,False,False
Peugeot,23949,100,diesel,blue,coupe,False,True,False,False,True,False,True
Audi,160142,160,diesel,blue,estate,True,True,False,True,True,True,True
PGO,231261,180,diesel,black,estate,False,True,False,False,True,True,True
Mitsubishi,72357,230,diesel,white,suv,True,True,True,True,True,True,True
Renault,104531,135,diesel,white,estate,True,True,False,True,True,True,True
BMW,77065,85,diesel,blue,hatchback,True,True,False,False,True,False,True
Citroën,366026,90,diesel,grey,hatchback,False,False,False,False,False,False,True
BMW,113121,85,diesel,brown,hatchback,True,True,False,False,False,False,True
Volkswagen,273532,180,diesel,beige,hatchback,True,True,False,True,False,True,True
BMW,158638,135,diesel,silver,suv,False,True,False,True,True,False,True
Renault,85705,120,diesel,black,estate,True,True,False,False,False,True,True
Citroën,61620,120,diesel,blue,coupe,False,True,False,True,True,True,True
Renault,181409,120,diesel,grey,estate,True,True,False,False,True,False,True
BMW,43822,85,diesel,black,hatchback,False,True,False,False,True,False,True
Mitsubishi,139170,225,diesel,blue,suv,True,True,True,True,False,True,True
Peugeot,173233,105,diesel,grey,estate,False,True,False,False,True,False,True
Citroën,260217,120,diesel,grey,coupe,True,True,False,False,True,True,True
Citroën,172230,135,diesel,black,sedan,False,False,False,True,True,False,True
Audi,110058,230,diesel,grey,estate,True,True,True,True,True,False,True
Renault,93697,120,diesel,grey,sedan,True,True,False,False,True,True,True
Renault,80596,135,diesel,silver,sedan,True,True,False,True,True,False,True
Mitsubishi,160391,155,diesel,blue,suv,True,True,True,True,True,True,True
Audi,213067,190,diesel,blue,estate,False,False,False,False,False,False,True
BMW,118467,120,petrol,silver,sedan,False,False,False,False,False,False,False
Peugeot,128502,135,diesel,blue,hatchback,False,True,False,False,False,False,True
Peugeot,126591,105,diesel,black,estate,False,True,False,False,False,False,True
